Sha,Message,IsBugFix,Message,Response
7f8caf7e08ab23b5b2117fb788af4a846276eb36,"Return distinct array of ParameterSet when ProposeSweep is called (#368)",True,"The commit directly addresses the issue with 'ProposeSweep' by ensuring unique parameter sets","{""IsBugFix"": true, ""Reason"": ""The commit directly addresses the issue with 'ProposeSweep' by ensuring unique parameter sets""}"
09f7c661e1b268c55ef9c7a571b0c892e190d779,"Update fast tree argument help text (#372)",True,"Code changes indicate updates to documentation which can be associated with bugfixing if related to clarifying a known issue.","{""IsBugFix"": true, ""Reason"": ""Code changes indicate updates to documentation which can be associated with bugfixing if related to clarifying a known issue.""}"
8b01fc5a8875fd8543777d8ec4d0bf370bc590f5,"Combine multiple tree ensemble models into a single tree ensemble (#364)",True,"Combining ensemble models could be a solution to improve performance or stability","{""IsBugFix"": true, ""Reason"": ""Combining ensemble models could be a solution to improve performance or stability""}"
e5de54764b4270588d52cad12bf10fabe691225c,"add pipelineitem for Ova (#363)",True,"Pipeline changes can be a bugfix if they directly address a known issue in the process.","{""IsBugFix"": true, ""Reason"": ""Pipeline changes can be a bugfix if they directly address a known issue in the process.""}"
ead943e70e7f38a0fe56c539d0bc89bc620b8425,"Fix CV macro to output the warnings data view properly. (#385)",True,"Fixed a known issue with the CV macro for output","{""IsBugFix"": true, ""Reason"": ""Fixed a known issue with the CV macro for output""}"
496d3b9b720adf6e29099d0f22754da950d9a8bb,"Link to an example on using converting ML.NET model to ONNX. (#386)",False,"Sharing knowledge and examples did not fix a bug","{""IsBugFix"": false, ""Reason"": ""Sharing knowledge and examples did not fix a bug""}"
ecc6857410f56cdc67c666de4e08844df3a1e288,"Adding documentation about entry points, and entry points graphs: EntryPoints.md and GraphRunner.md (#295)",False,"Documentation improvements don't fix bugs","{""IsBugFix"": false, ""Reason"": ""Documentation improvements don't fix bugs""}"
0d5e317b2196812edf976cee51d2ed6534c45ad0,"Adding LDA Transform (#377)",True,"The description mentions adding a feature (LDA Transform) which implies code enhancement rather than bugfixing","{""IsBugFix"": true, ""Reason"": ""The description mentions adding a feature (LDA Transform) which implies code enhancement rather than bugfixing""}"
93ecbb7fd721ef2741dd027e9474f99ce509db8d,"Revert to using the native code (#413)",True,"The commit specifically mentions reverting to native code due to issue #413 which suggests it is a fix for an existing bug.","{""IsBugFix"": true, ""Reason"": ""The commit specifically mentions reverting to native code due to issue #413 which suggests it is a fix for an existing bug.""}"
0a349f82f7cf2bafad7040e5e23ce25897d54047,"LightGBM  (#392)",False,"Implementation of new library","{""IsBugFix"": false, ""Reason"": ""Implementation of new library""}"
31ae67897e0cec6b9a3fa25c4a23dbec23533415,"Adding Factorization Machines  (#383)",False,"The commit message indicates a new feature (Factorization Machines) is being added rather than fixing an existing issue.","{""IsBugFix"": false, ""Reason"": ""The commit message indicates a new feature (Factorization Machines) is being added rather than fixing an existing issue.""}"
17f944c674333970cdd74c9834569fa27f864a8c,"ONNX API documentation. (#419)",False,"Documentation update","{""IsBugFix"": false, ""Reason"": ""Documentation update""}"
dbbc69edbc4ca05f7b67a30d82861da3ef2e2fc7,"Bring ensembles into codebase (#379)",True,"Introducing a major feature (ensembles) can be considered as fixing issues related to the original codebase's ability to handle larger data sets or more advanced functionality.","{""IsBugFix"": true, ""Reason"": ""Introducing a major feature (ensembles) can be considered as fixing issues related to the original codebase's ability to handle larger data sets or more advanced functionality.""}"
f94203e35ca7eb87742986baa47892c901e39411,"enable macOS tests for LightGBM. (#422)",True,"Enabling tests suggests a bugfix activity","{""IsBugFix"": true, ""Reason"": ""Enabling tests suggests a bugfix activity""}"
211c0439aa7bec33747536a273f90b1718ead24a,"Create a shorter temp file name for model loading. (#397)",True,"Temporary file name shortening to improve performance","{""IsBugFix"": true, ""Reason"": ""Temporary file name shortening to improve performance""}"
6c4470fe7f9695d7aa271d2e59b80fb1dcd92622,"removing extraneous character that broke the linux build, and with it unecessary cmake version requirement (#425)",True,"This commit is a bugfix as it specifically targets eliminating an issue (removing an extraneous character) that broke the build process.","{""IsBugFix"": true, ""Reason"": ""This commit is a bugfix as it specifically targets eliminating an issue (removing an extraneous character) that broke the build process.""}"
bca008bf8fd228292ee49c30222eb3990f8b6d4d,"EvaluatorUtils to handle label column of type key without text key values (#394)",True,"The commit message suggests it's an improvement to EvaluatorUtils functionality, which can imply fixing a previous issue with handling key columns without text.","{""IsBugFix"": true, ""Reason"": ""The commit message suggests it's an improvement to EvaluatorUtils functionality, which can imply fixing a previous issue with handling key columns without text.""}"
36b5bb13791ec2772e5cab93ba61caf9e20a2fd8,"Removing non source files from solution (#362)",True,"Removing non-source files often indicates a bug fix to ensure only relevant code is present","{""IsBugFix"": true, ""Reason"": ""Removing non-source files often indicates a bug fix to ensure only relevant code is present""}"
98aaeb517f2d14a23d4f0c6fa8fd891cdf0198a6,"Bump master to v0.4 (#427)",True,"Incrementing version and potential fixing of issues based on commit message.","{""IsBugFix"": true, ""Reason"": ""Incrementing version and potential fixing of issues based on commit message.""}"
2501049f5cb60ed2c9ec191d2937cab7b59824da,"Build fix - removing the BOM from the CMakeLists.txt file (#430)",True,"Changing the file to remove BOM directly relates to fixing a build issue","{""IsBugFix"": true, ""Reason"": ""Changing the file to remove BOM directly relates to fixing a build issue""}"
fb8cf0b21a76801459c9f40591f03ab29f6894b9,"Remove MML.DLL from Microsoft.ML nuget. (#439)",True,"Removing a file is typically considered a bugfix if it's related to the removal of an outdated or problematic component.","{""IsBugFix"": true, ""Reason"": ""Removing a file is typically considered a bugfix if it's related to the removal of an outdated or problematic component.""}"
9e0a4bad5819de1ecafb8df5f4d82fd6dda22c2d,"Fix bug #435. (#437)",True,"Specific mention of bug #435 being fixed","{""IsBugFix"": true, ""Reason"": ""Specific mention of bug #435 being fixed""}"
dda87781cb0e5f2a1cc480feedc09ada4252acf6,"Adding xml style documentation for trainers (#393)",False,"The commit is about adding documentation which does not directly fix a bug","{""IsBugFix"": false, ""Reason"": ""The commit is about adding documentation which does not directly fix a bug""}"
62095cb734a22856a95c9d45fab1737619ac160a,"Added convenience constructor for set of transforms. (#405)",True,"The commit message indicates the addition of a convenience constructor, which likely addresses usability or design issues (set of transforms), often associated with bug fixes.","{""IsBugFix"": true, ""Reason"": ""The commit message indicates the addition of a convenience constructor, which likely addresses usability or design issues (set of transforms), often associated with bug fixes.""}"
2d427bd4bdea7fc2d164264d9dd50e5ef1e59479,"Update documentation for LightGBM and add missing binary references to console app. (#452)",False,"Documentation update and binary reference inclusion are not related to bug fixing","{""IsBugFix"": false, ""Reason"": ""Documentation update and binary reference inclusion are not related to bug fixing""}"
f3e81360430617f934b6d8806ab7740f4f22f2a4,"Light LDA doc  (#464)",True,"Incremental documentation improvement","{""IsBugFix"": true, ""Reason"": ""Incremental documentation improvement""}"
7c536ae4ad46c9f9c8e4a25461296e7f5422e67f,"Set culture to culture invariant in LightGBM (#454)",True,"The commit message indicates a correction to set culture invariant in LightGBM which is likely addressing an issue pertaining to the library used for data processing or machine learning tasks.","{""IsBugFix"": true, ""Reason"": ""The commit message indicates a correction to set culture invariant in LightGBM which is likely addressing an issue pertaining to the library used for data processing or machine learning tasks.""}"
b604ac1d2ab78b7c79cca460b5eec0a91516c377,"Add more documentation for ova (#447)",False,"Improvement in documentation does not qualify as a bugfix","{""IsBugFix"": false, ""Reason"": ""Improvement in documentation does not qualify as a bugfix""}"
b9086b6c13c1b4d1a6c90eec77d6a0ee1be12379,"Xml docs for trainers and a minor infrastructure changes (#455)",False,"Changes related to documentation and minor infrastructure updates do not fix bugs.","{""IsBugFix"": false, ""Reason"": ""Changes related to documentation and minor infrastructure updates do not fix bugs.""}"
91d27477a9fdf3a29893d530f561e3a8e193c4e5,"small fixes in ensembles (#442)",True,"The message indicates small fixes and there was code modification (both Addition & Deletion)","{""IsBugFix"": true, ""Reason"": ""The message indicates small fixes and there was code modification (both Addition & Deletion)"", ""Number of Modifications"": {""AddedFiles"": 142, ""DeletedLines"": 95}}"
769c9c5fe758b9541324e3bc02b7c14c2e464d79,"Added tests for new API where components(Loaders/Transforms/Learners) are directly instantiated. (#468)",True,"Tests added for clarity and correctness","{""IsBugFix"": true, ""Reason"": ""Tests added for clarity and correctness""}"
f7d89f9edbdcad388035cde0d8fae9a3be2a2a25,"Add release notes for ML.NET 0.3 (#476)",False,"The change is related to documentation and not fixing a bug","{""IsBugFix"": false, ""Reason"": ""The change is related to documentation and not fixing a bug""}"
12e629882694dac319168afbbac47f83fb62101f,"Fixed all typos in word `Transform`. (#463)",True,"Fixed typos relate to correcting an error introduced in the code.","{""IsBugFix"": true, ""Reason"": ""Fixed typos relate to correcting an error introduced in the code.""}"
53c2a159730a78042557a4ae31919c9de4690d18,"Normalization API helpers (#446)",True,"Code normalization can fix bugs related to inconsistencies","{""IsBugFix"": true, ""Reason"": ""Code normalization can fix bugs related to inconsistencies""}"
f3d57a1817dd81de57f046eb39495353d38c4d8d,"Fix a bug with group Id column in CV macro and add NameColumn argument to CV and TrainTest macros (#467)",True,"Specific fix for a group Id column bug","{""IsBugFix"": true, ""Reason"": ""Specific fix for a group Id column bug""}"
dec0d9effcee4f739528fb72657ef1cf6100c1cb,"Update readme for the release v0.3",False,"Updating documentation is not related to fixing bugs","{""IsBugFix"": false, ""Reason"": ""Updating documentation is not related to fixing bugs""}"
